Country Name,Country Code,Series Name,Series Code,1960 ,1961 ,1962 ,1963 ,1964 ,1965 ,1966 ,1967 ,1968 ,1969 ,1970 ,1971 ,1972 ,1973 ,1974 ,1975 ,1976 ,1977 ,1978 ,1979 ,1980 ,1981 ,1982 ,1983 ,1984 ,1985 ,1986 ,1987 ,1988 ,1989 ,1990 ,1991 ,1992 ,1993 ,1994 ,1995 ,1996 ,1997 ,1998 ,1999 ,2000 ,2001 ,2002 ,2003 ,2004 ,2005 ,2006 ,2007 ,2008 ,2009 ,2010 ,2011 ,2012 ,2013 ,2014 ,2015 ,2016 ,2017 
Papua New Guinea,PNG,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.951000213623,25.4080009460449,27.8840007781982,28.5669994354248,28.8339996337891,29.193000793457,28.4839992523193,26.7779998779297,25.0909996032715,26.0149993896484,25.3369998931885,24.7000007629395,24.5709991455078,24.8159999847412,18.7250003814697,19.0429992675781,18.6359996795654,19.7940006256104,18.9039993286133,19.7900009155273,20.4120006561279,20.011999130249,20.0699996948242,21.0259990692139,23.5,23.6720008850098,23.681999206543
Papua New Guinea,PNG,GNI (current US$),NY.GNP.MKTP.CD,228032256.62868,242032258.631912,259056261.067842,273728263.16723,302288043.253792,341023630.865718,388845335.4239,439802777.466682,481464665.696047,544181655.280547,625826072.348527,682601042.13865,815329341.317365,1217014344.55333,1359552174.5371,1284199371.6455,1460897956.60949,1607025524.38716,1920581182.11313,2240236161.84322,2486212550.30556,2410846953.93759,2249289099.52607,2419806243.27234,2471511350.99043,2334699690.09297,2573810994.44101,3000110034.14473,3515165494.17599,3412552398.69585,3096329347.49638,3663550420.16807,3979218121.50114,4540892886.34505,5097500696.51741,4369966397.24592,4694307814.87102,4612875950.07322,3523699121.06056,3191756597.08547,3302783383.96991,2831562398.12702,2773645401.20439,3129731125.30602,3558965608.21926,4527603062.5403,7500777047.14234,8824846322.46316,11025312877.3008,10994773329.4617,13103843049.9518,16879675098.0263,20011862093.4699,20061495076.5318,22103875356.199,19694822671.0158,19120500588.5393,20288655743.6916
Papua New Guinea,PNG,"International migrant stock, total",SM.POP.TOTL,20189,..,..,..,..,31694,..,..,..,..,49755,..,..,..,..,43690,..,..,..,..,34088,..,..,..,..,40373,..,..,..,..,32720,..,..,..,..,33526,..,..,..,..,25101,..,..,..,..,29967,..,..,..,..,25424,..,..,..,..,25782,..,..
Papua New Guinea,PNG,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,0.00206702280091511,0.100588320971699,0.234958541565341,0.667113314914652,0.835249302427624,0.904103545170821,1.3216569348661,1.37440466802801,1.5079127722725,1.71619047556782,1.754487260668,1.79055936140245,1.15,1.61,1.28,2,3.5,5.1,6.5,7.9,9.60153846153846,..
Papua New Guinea,PNG,"Labor force, total",SL.TLF.TOTL.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1813873,1859569,1899938,1934603,1988533,2060757,2113483,2189342,2267461,2337132,2416828,2489549,2565689,2639812,2714173,2782349,2859974,2927919,2997895,3071027,3143422,3207210,3279368,3360224,3434621,3514523,3605797,3695703
Paraguay,PRY,"Population, total",SP.POP.TOTL,1902875,1953328,2005337,2058915,2114095,2170859,2229376,2289582,2350901,2412566,2474106,2535359,2596739,2659088,2723523,2790962,2861581,2935375,3012829,3094482,3180630,3271456,3366719,3465793,3567752,3671826,3777763,3885436,3994331,4103911,4213742,4323410,4432736,4541902,4651225,4760850,4870694,4980344,5089310,5196937,5302700,5406624,5508611,5607950,5703740,5795494,5882796,5966159,6047117,6127837,6209877,6293783,6379219,6465740,6552584,6639119,6725308,6811297
Paraguay,PRY,Land area (sq. km),AG.LND.TOTL.K2,..,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300
Paraguay,PRY,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,400129691.269841,421700442.063492,451524124.603175,477012512.698413,512728946.031746,548758098.412698,609047284.920635,697291727.777778,889357059.52381,1199618980.15873,1351889403.1746,1540820245.2381,1912353339.68254,2350329157.14286,3135123879.36508,4094810488.09524,5219516810.31746,5067450002.20588,5237432542.46575,4067222369.30652,2966234106.19469,3439716561.65443,3778316380.23952,4082625952.73809,4599970618.44348,5695201563.42495,6984367762.90371,7157424031.06045,7249533620.30614,7870982170.98217,9062131307.88275,9788391732.82899,9965225496.5884,9024567484.2013,8392549702.31511,8195993230.74275,7662595075.90241,6325151760.0669,6588103836.34739,8033877360.41697,8734653809.49561,10646157920.3209,13794910633.8518,18504130752.9922,15929902138.1363,20030528042.9171,25099681460.8943,24595319573.7548,28965906502.2306,30881166852.3116,27282581335.7964,27424071373.0501,29734895248.9053
Paraguay,PRY,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,184.318599812259,189.156267073608,197.208103751329,202.906252836003,212.524318933346,221.800560854183,240.221319710792,268.525919538998,334.4594310244,440.465889276033,484.381157168963,538.450683464174,651.485190029396,780.107054579884,1013.13366158377,1287.42119897481,1595.47211098589,1505.15977193401,1511.17869488044,1139.99582070349,807.836239025131,910.516769224122,972.43047633252,1022.10506659015,1120.87484802752,1351.57813730052,1615.4766175088,1614.67410444936,1596.14487945934,1692.23853307079,1903.46919308165,2009.65031529983,2000.91108095915,1773.23988599659,1614.90310587085,1545.62642252867,1417.26058181638,1148.22988228192,1174.77934652545,1408.52797645351,1507.14569103093,1809.71053905674,2312.19292577549,3059.99218354667,2599.59625853891,3225.59175373637,3988.0118937838,3855.53773490999,4479.90585798851,4712.8227356279,4109.36772421106,4077.74207115126,4365.52616174354
Paraguay,PRY,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..,..,81.6452423502944,88.9577273649758,104.547122923348,112.721647660034,116.447303832872,130.34752467255,157.390452667887,187.531386613711,214.575492764217,241.776000352131,265.019612062641,261.679100631802,266.894185544261,292.621236005193,294.131584666594,335.913078718808,385.284946142466,432.112411314936,447.621792967732,505.488945455132,525.742411661166,559.6994722898,627.930765569138,702.825599707604,785.994097692639,796.806368866531,833.878141750851,840.978443050237,859.737187501022,887.472419710713,873.927981675811,884.796548531018,839.522463645361,828.228495688794,863.774511715481,920.82064378911,984.050207176845,1033.55036788605,1092.88155021095,1178.60627513234,1282.53547985369,1368.03580500999,1472.99458375994,1563.50532858488,..,..,..
Paraguay,PRY,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,44.1440010070801,44.4119987487793,45.2980003356934,45.8800010681152,46.3030014038086,46.5900001525879,46.4480018615723,45.810001373291,46.3730010986328,46.0149993896484,44.9129981994629,42.9080009460449,44.1399993896484,43,46.6730003356934,46.3199996948242,48.1529998779297,50.4910011291504,49.2910003662109,52.6640014648438,53.4150009155273,52.2529983520508,55.4109992980957,56.314998626709,56.2379989624023,55.7719993591309,55.7050018310547
Paraguay,PRY,GNI (current US$),NY.GNP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8166091807.87766,9310450232.83628,9143272996.61135,8276443984.2068,7657344702.33114,7085160260.15747,6742490889.76188,5727123462.19381,5440227317.57659,6751684943.76174,7360467308.94898,9325419790.56439,12800492859.8801,17377891595.7848,14729123175.9715,18618461418.1594,23820025800.1573,22935727765.1391,27286977771.6404,29343966440.7291,25783198388.7906,25952346408.6468,28164883990.4464
Paraguay,PRY,"International migrant stock, total",SM.POP.TOTL,50010,..,..,..,..,56449,..,..,..,..,73061,..,..,..,..,100929,..,..,..,..,145743,..,..,..,..,174301,..,..,..,..,195884,..,..,..,..,186570,..,..,..,..,176608,..,..,..,..,168243,..,..,..,..,160299,..,..,..,..,156462,..,..
Paraguay,PRY,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,0.020359611823641,0.0995767192816775,0.194904950702691,0.381657320196943,0.747630711548184,1.09879383569333,1.79496959770244,2.11194208210034,3.45243843137079,7.90700786141285,7.96207388394416,11.21,14.27,18.9,19.8,24.7635158793993,29.34,36.9,43,49.72,53.4,61.0757562215797
Paraguay,PRY,"Labor force, total",SL.TLF.TOTL.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1702602,1753640,1803123,1859374,1919192,1976551,2034866,2094796,2156638,2220787,2287446,2353754,2423813,2495979,2567571,2637007,2705590,2769540,2830458,2907659,2882818,2954028,3153667,3175675,3163341,3227141,3323165,3385816
Peru,PER,"Population, total",SP.POP.TOTL,10061515,10350242,10650667,10961540,11281015,11607681,11941325,12282082,12629329,12982449,13341069,13704335,14072476,14447648,14832841,15229947,15639901,16061323,16491083,16924753,17359120,17792549,18225730,18660439,19099584,19544956,19996253,20451710,20909895,21368859,21826658,22283128,22737056,23184228,23619356,24038760,24441074,24827406,25199748,25561299,25914879,26261363,26601467,26937738,27273194,27610410,27949944,28292724,28641980,29001507,29373646,29759989,30158966,30565716,30973354,31376671,31773839,32165485
Peru,PER,Land area (sq. km),AG.LND.TOTL.K2,..,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000
Peru,PER,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16425.76758,..,..,..,..,..,..,..,..,..,16425.76758,..,..,..,..,..,..,..,..,..,16425.76758,..,..,..,..,..,..,..
Peru,PER,GDP (current US$),NY.GDP.MKTP.CD,2571908062.07692,2899654840.36567,3286773187.87687,3600957771.15299,4356913870.23508,5166861068.42164,6113607728.15672,6204253758.57616,5736083835.22481,6420909789.63824,7432223176.77261,8289582883.50129,9189413409.01292,10994381894.7984,13858441211.2196,16877163792.1284,15947709379.6507,14620386673.8544,12495779622.071,15962459447.2168,18134029179.6393,21649137620.3055,21793496819.3379,17345624453.6916,17599660054.286,16548827018.2872,15244232957.876,20702298396.9717,15439408447.2288,22499559086.0343,26410386669.3609,34672122380.7687,36139225287.9079,35158109999.4973,44882079766.8913,53312793687.3836,55252414130.3019,58147522522.5225,55501467877.381,50187324567.883,51744749133.213,52030158775.4055,54777553515.0809,58731030121.8671,66768703497.5687,76060606060.606,88643193061.748,102170981144.136,120550599815.441,120822986521.479,147528937028.778,171761737046.585,192648999090.082,201217661645.509,201080662205.002,189926516769.25,191639655121.33,211389272242.157
Peru,PER,GDP per capita (current US$),NY.GDP.PCAP.CD,255.618369805832,280.15333751285,308.597873530068,328.508382139096,386.216476995649,445.124316254181,511.970633757704,505.146746176761,454.187537217916,494.583863925693,557.093526521196,604.88764201264,653.006152507414,760.980741972565,934.307946213381,1108.1564362718,1019.68096726768,910.285327918156,757.729472471336,943.142830339493,1044.63988840675,1216.75301387707,1195.75439882726,929.539999230009,921.468240056225,846.70576993303,762.35447500469,1012.25268679107,738.37809550114,1052.91345158084,1210.0059784398,1555.98093682219,1589.44171522944,1516.46671174461,1900.22453477949,2217.78468138056,2260.6377334442,2342.06999001517,2202.46122609564,1963.41056719703,1996.71968884026,1981.24365347699,2059.19295785758,2180.25099664519,2448.14389900826,2754.78002900377,3171.49805601571,3611.21047037166,4208.87801106772,4166.09338685329,5022.49319096369,5771.56587815221,6387.78528050603,6583.11624846311,6492.05320821897,6053.11241492924,6031.36609086896,6571.92864469964
Peru,PER,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..,..,394.400749835727,412.933729643596,416.746033679669,433.362698352932,441.826882260326,449.683153365229,477.669243062978,470.799886217297,480.775110868679,502.848070639526,529.378898998676,553.777544164212,518.262190937737,554.409980866599,547.097675737924,569.606715818209,594.082353015958,556.578595923126,553.702937531667,546.350247481772,578.958214484071,475.919133945925,522.38099107721,533.460776830664,546.367616299676,588.722083162139,606.748848429836,642.149278635644,655.131024444415,680.18839678935,706.056269813566,740.823804942788,764.986280585252,802.839594071747,837.292890616257,887.622529762492,968.128766957894,1039.45327802058,1040.63557800634,1094.31427069013,1241.66712561621,1211.31473804506,1267.59667596205,1307.51096571589,..,..,..
Peru,PER,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40.6259994506836,40.2550010681152,38.6339988708496,38.6419982910156,39.431999206543,39.9580001831055,39.8759994506836,40.5229988098145,40.273998260498,40.3320007324219,40.1920013427734,40.0550003051758,40.2019996643066,39.5480003356934,39.7809982299805,41.6349983215332,42.9309997558594,43.3479995727539,43.4939994812012,43.1189994812012,43.2610015869141,44.5149993896484,45.3540000915527,45.0579986572266,45.9449996948242,45.3639984130859,45.810001373291
Peru,PER,GNI (current US$),NY.GNP.MKTP.CD,2433616415.34066,2754451316.1194,3148119558.75746,3457707023.00746,4177829472.33955,4976015912.23881,5864723969.04105,5936541574.16887,5461022189.78294,6112812905.37209,7154120641.86563,8013653511.46253,8880977670.46512,10594850492.1111,13396771926.832,16295122538.1062,15243564005.3404,14267400584.5191,11977106294.5912,15070330430.3072,17310339581.044,20732312502.1629,20862312378.4958,16295935576.346,16503996562.1521,15651964463.5061,14213641930.2148,19485860399.383,13993512557.8276,20917466460.5926,24799606361.4395,33468062732.9991,34897208893.1542,33653695691.5188,43150876479.694,51082699264.1192,53618138247.158,56604257319.8198,54566466136.4102,49318340700.2511,50584450184.819,51181349334.3975,53584601500.9808,56867481145.0908,63395270900.4628,71336034731.7014,81483192756.3672,94276765739.853,112244779384.121,113307549299.515,136692860429.719,158895828038.198,180708977858.659,191450830896.776,191989785135.611,183427333249.592,183682261266.333,202866602595.423
Peru,PER,"International migrant stock, total",SM.POP.TOTL,66524,..,..,..,..,66892,..,..,..,..,67104,..,..,..,..,67097,..,..,..,..,66954,..,..,..,..,61845,..,..,..,..,65025,..,..,..,..,56732,..,..,..,..,66293,..,..,..,..,77541,..,..,..,..,84066,..,..,..,..,90881,..,..
Peru,PER,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,0.00850457833343858,0.0334123047076893,0.246232579968339,0.403429701123947,1.19038044043045,1.95249760760468,3.07643061137675,7.57876295717419,8.96694917040028,11.6,14.1,17.1,20.7,25.2,30.57,31.4,34.77,36.01,38.2,39.2,40.2,40.9,45.4617406869459,48.7276314608234
Peru,PER,"Labor force, total",SL.TLF.TOTL.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7838722,8075913,8467136,8867216,9269529,9784328,10284276,10789427,11145342,11557191,11502890,12289391,12771228,13258254,13752567,14253792,14750542,15255493,15572305,15958608,16407919,16605508,16877968,17052108,17169769,17209815,17532996,17902590
Philippines,PHL,"Population, total",SP.POP.TOTL,26273025,27164617,28081231,29016771,29962876,30913933,31867563,32826599,33797042,34787588,35804729,36851055,37925400,39026082,40149961,41295124,42461193,43650333,44866273,46113995,47396968,48715592,50068493,51455033,52873974,54323648,55804072,57313311,58845205,60391867,61947348,63508459,65075486,66650247,68236230,69835715,71446107,73064764,74693695,76335812,77991569,79665315,81352060,83031954,84678493,86274237,87809419,89293490,90751864,92220879,93726624,95277940,96866642,98481032,100102249,101716359,103320222,104918090
Philippines,PHL,Land area (sq. km),AG.LND.TOTL.K2,..,298260,298260,298260,298260,298260,298260,298260,298260,298260,298260,298260,298260,298230,298190,298170,298170,298170,298170,298170,298170,298170,298170,298170,298170,298170,298170,298170,298170,298170,298170,298170,298170,298170,298170,298170,298170,298170,298170,298170,298170,298170,298170,298170,298170,298170,298170,298170,298170,298170,298170,298170,298170,298170,298170,298170,298170,298170
Philippines,PHL,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10817.37305,..,..,..,..,..,..,..,..,..,10817.37305,..,..,..,..,..,..,..,..,..,10817.37305,..,..,..,..,..,..,..
Philippines,PHL,GDP (current US$),NY.GDP.MKTP.CD,6684568805.06881,7256966966.22556,4399827767.96704,4875309866.34017,5271404668.36735,5784398976.9821,6371459304.41018,6809134235.54298,7591603053.43511,8408229699.14295,6687204834.3687,7408305735.65309,8017468688.2004,10082885603.0668,13781139969.6519,14893969287.6557,17097563270.2982,19648106122.0079,22706155475.3048,27502168726.9573,32450541843.0652,35646416952.5425,37140163934.4262,33212180658.1659,31408492876.691,30734335448.9905,29868339080.8263,33195933429.6008,37885440418.6834,42575183905.5606,44311593755.7845,45417561302.2497,52976344928.9564,54368083953.1119,64084460124.4644,74119987244.5011,82848140618.0266,82344260570.6685,72207028766.664,82995145792.1715,81026300310.5641,76262072467.9028,81357605642.2191,83908206648.013,91371242495.8562,103071582125.241,122210716310.361,149359918060.095,174195136252.934,168334601260.243,199590775189.305,224143083707.403,250092092997.8,271836123724.555,284584522898.935,292774099014.19,304889079564.681,313595208737.269
Philippines,PHL,GDP per capita (current US$),NY.GDP.PCAP.CD,254.427071304839,267.147774114598,156.682154281877,168.016967371737,175.931197938654,187.11300749025,199.935567850299,207.427343769087,224.623298495623,241.70200300012,186.768759913494,201.03374884798,211.401031714903,258.362743230713,343.241677610892,360.671378239613,402.663280570055,450.124999550585,506.085171712497,596.395274947601,684.654382176202,731.725008135845,741.787134164917,645.460292643596,594.02557630132,565.763467302315,535.235835134509,579.201111406751,643.815250854906,704.982078225213,715.310585301965,715.141919948802,814.075286797803,815.722167587945,939.155931159508,1061.347868272,1159.58929180041,1127.00371646542,966.70848545736,1087.23734794583,1038.91101755581,957.280749695182,1000.06816843014,1010.55319796536,1079.03718239124,1194.69711595643,1391.77229165314,1672.68541144595,1919.46620791099,1825.34153963381,2129.49924654605,2352.51815590684,2581.81854799715,2760.28914608201,2842.93835295284,2878.33837046989,2950.91390303711,2988.95270336383
Philippines,PHL,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..,..,235.759871732302,260.45868995449,321.887295783369,309.390088822253,314.468119771235,329.218258186952,328.199099878574,328.531857326326,345.383218261615,373.504904364347,337.325265389364,338.136799923257,362.452396056184,341.321043884464,350.123761938815,311.375126890382,319.367345571782,343.120565218525,360.578354035652,360.741835146841,353.858373417626,334.980210520441,335.19755748242,377.174999263588,398.521014641291,428.280857905946,462.055827621643,478.34024009657,467.382203257365,499.348846283628,518.88328063474,522.383821626643,555.569245064376,575.470798706822,576.649550664818,568.253389764485,582.382881439621,585.563730129003,590.126667519619,639.540798994318,645.437968117279,666.49363152281,685.665032429798,699.205069808172,..,..,..
Philippines,PHL,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,52.9550018310547,52.5120010375977,52.2299995422363,52.4010009765625,52.4900016784668,50.318000793457,50.3330001831055,49.8059997558594,49.4090003967285,49.6599998474121,49.6699981689453,49.8479995727539,50.0340003967285,50.5349998474121,50.9339981079102,51.2099990844727,51.7039985656738,52.0349998474121,52.9609985351563,54.1510009765625,54.9140014648438,56.8320007324219,58.0219993591309,57.5279998779297,60.8699989318848,61.2410011291504,61.4230003356934
Philippines,PHL,GNI (current US$),NY.GNP.MKTP.CD,6589929115.92912,7204744074.65929,4385346176.48633,4858920747.88287,5249783112.2449,5753398976.9821,6349459406.85346,6785133929.7092,7494603053.43511,8330230029.75509,6557205206.76405,7307004493.36878,7890239797.44711,9968385891.68628,13726340164.1156,14768269291.7949,16844264680.1876,19507105649.2138,22570156249.1515,27279170489.0479,32011540099.0494,35119420345.0764,36096163934.4262,32353179560.3229,29933492140.1067,29417332622.1429,28547340307.1761,31974935000.0243,36673441850.3226,41088185074.0913,43567593652.9483,45209561047.5061,53562344662.4204,55292082253.2531,65934457853.2168,76449990985.5956,86130138294.9912,87025253970.8931,82605905585.9394,94451002771.4733,94969136240.5874,90090735244.4272,96488561403.0666,99091845241.4405,107670159491.822,122201507393.68,143938144633.857,174830903495.278,204477515009.582,204242754529.249,240578672659.022,268493920050.8,301387671256.261,330276685614.121,344878850708.96,354140984848.44,367012438115.74,377088849505.215
Philippines,PHL,"International migrant stock, total",SM.POP.TOTL,219676,..,..,..,..,219555,..,..,..,..,217435,..,..,..,..,162045,..,..,..,..,134439,..,..,..,..,145508,..,..,..,..,154071,..,..,..,..,207345,..,..,..,..,318095,..,..,..,..,257468,..,..,..,..,208599,..,..,..,..,211862,..,..
Philippines,PHL,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,0.00584425347924116,0.0285857018207148,0.0559460285306004,0.136912962909744,1.10340599442803,1.43160880335918,1.98225319605827,2.52400566008269,4.33227574643007,4.85767226708512,5.2436284521711,5.3976363293955,5.74058632534702,5.97,6.22,9,25,29,36.2351,48.099023589,49.6,53.7,55.5,..
Philippines,PHL,"Labor force, total",SL.TLF.TOTL.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22741143,23483164,24245195,24965823,25630368,26343013,26996221,27686251,28506333,29219813,29953311,30755300,31501594,32216119,32801108,33691711,34630153,35510753,36414550,37641192,38629516,39917372,40509613,41207282,42512009,42982424,43753750,44643324
Poland,POL,"Population, total",SP.POP.TOTL,29637450,29964000,30308500,30712000,31139450,31444950,31681000,31987155,32294655,32548300,32664300,32783500,33055650,33357200,33678899,34015199,34356300,34689050,34965600,35247217,35574150,35898587,36230481,36571808,36904134,37201885,37456119,37668045,37824487,37961529,38110782,38246193,38363667,38461408,38542652,38594998,38624370,38649660,38663481,38660271,38258629,38248076,38230364,38204570,38182222,38165445,38141267,38120560,38125759,38151603,38042794,38063255,38063164,38040196,38011735,37986412,37970087,37975841
Poland,POL,Land area (sq. km),AG.LND.TOTL.K2,..,306290,306290,306290,306290,306290,306290,306290,306290,306290,306290,306290,306290,306290,306290,306290,306290,306290,306290,306290,306290,306290,306290,306290,306290,306290,306290,306290,306290,306290,306290,306290,306290,306290,306290,306290,306290,306290,306290,306290,306290,306290,306290,306240,306330,306330,306320,306320,306300,306280,306280,306230,306220,306210,306190,306190,306190,306190
Poland,POL,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30501.3418,..,..,..,..,..,..,..,..,..,30501.3418,..,..,..,..,..,..,..,..,..,30501.3418,..,..,..,..,..,..,..
Poland,POL,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,65977749036.9844,85500935934.9901,94337050693.2727,96045645026.178,110803391516.698,142137319587.629,159942880456.956,159117799530.388,174388271853.6,169717677900.734,171885598582.637,190521263343.023,198680637254.902,217513049291.61,255102252843.395,306125173852.573,344748646558.391,429063549983.742,533815789473.684,439796160379.475,479321460551.189,528832185770.217,500360816827.883,524234322596.975,545179584720.241,477355617455.896,471400273917.013,524509565263.409
Poland,POL,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1731.20953112388,2235.54108862521,2459.02068468253,2497.19524116689,2874.8253108452,3682.79121526652,4140.98354114142,4116.92624282821,4510.41311705999,4389.97641534208,4492.72760355938,4981.1986188017,5196.93292103894,5693.37776322597,6681.17881781198,8021.00365533726,9038.73084652356,11255.4366982999,14001.4468819804,11527.5932279825,12599.5335818707,13893.509259001,13145.5392627865,13781.0626053813,14342.4020166467,12566.4834429716,12415.0432922899,13811.6642436808
Poland,POL,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,904.56500137495,987.918835936457,1062.1772770015,1092.69992185465,1167.04052255258,1251.01168868133,1361.54161800448,1484.06446275075,1592.74034666108,1701.90148179782,1806.83498498361,1955.77043329724,2111.74186561148,2264.72845442663,2413.20240308331,2593.16430869624,2741.24396398914,2871.91491263093,2988.07971263184,3009.85465036857,3076.41925386833,2884.20822802858,2900.12710568209,3044.74966072227,3159.80860030478,3260.42618539356,3384.36024298193,3519.95968997064,3568.53484886656,3537.92388077941,3272.30231066893,3088.22893823707,2961.39573935933,2977.71210039944,2993.17753225699,3060.88887477077,3159.0418173811,3206.23777802961,3206.59177066855,3171.75738369759,3256.18045539478,3260.03326284961,3208.39215655912,3324.47139177329,3416.11863238342,3437.32399818737,3584.96218806785,3661.64610383478,3725.74877788007,3590.8320811579,3797.09229558691,3879.542093812,3899.17664227808,3938.25520772816,3971.79976131055,..,..,..
Poland,POL,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,70.3010025024414,66.7040023803711,65.7630004882813,66.5589981079102,67.697998046875,68.0439987182617,71.2399978637695,72.5139999389648,73.1520004272461,72.5859985351563,72.0149993896484,71.7440032958984,72.9929962158203,73.4690017700195,74.2180023193359,75.5370025634766,76.5039978027344,77.036003112793,77.2180023193359,77.0139999389648,77.1259994506836,77.5970001220703,78.1620025634766,78.6389999389648,78.7580032348633,79.2720031738281,78.838996887207
